author,updated_at,like_count,text,video_id,public
@user-ph6jz3ht1f,2024-03-31T06:03:36Z,0,Pitbull is The real tank.,cQOq2Ih36EU,True
@GriFA725,2024-03-31T06:03:31Z,0,He was going down until de ref got a hold of him he’s lucky they stopped the fight,cQOq2Ih36EU,True
@donavinjohnson8501,2024-03-31T06:03:31Z,0,"Taking about Rayan have mental health issue-is this “madman toiletpaper roll” head who need a Doctors check, this youth is a big disgrace toilet paper roll.",cQOq2Ih36EU,True
@vincevera7340,2024-03-31T06:03:23Z,0,"So my biggest question, is this a career ender for Rolly?",cQOq2Ih36EU,True
@john2ndchanelatjmoedoe438,2024-03-31T06:03:20Z,0,Wow he will beat tank Davis forever sure,cQOq2Ih36EU,True
@VictorManuelPerezCarballo,2024-03-31T06:03:18Z,2,Solo queda decir que estamos orgullosos de usted mi compa,cQOq2Ih36EU,True
@syahmanadnan8296,2024-03-31T06:03:17Z,0,Pitbull cruz is on another level,cQOq2Ih36EU,True
@armandochan3019,2024-03-31T06:03:16Z,0,"congratulations Pitbull you follow the sigma rules you deserved to win 💗

from philippines",cQOq2Ih36EU,True
@ebertapia8483,2024-03-31T06:03:08Z,0,vamosssss🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽,cQOq2Ih36EU,True
@jjnunez1815,2024-03-31T06:03:07Z,0,Así se les cierra la boca . Adiós 👌🏼,cQOq2Ih36EU,True
@antoniomenagutierrez9367,2024-03-31T06:03:04Z,0,Jajajaja no que muy chingon las peleas se ganan en el ring no hablando y denigrando a tu contrincate.ahora si quédate con el collar de pitbull para que te acuerdes y respetes.,cQOq2Ih36EU,True
@mariomontemayor3901,2024-03-31T06:02:58Z,0,TOO MUCH TALKING OF ROMERO IN CONTRAST TO PITBULL TOO MUCH OF HANDS SPEED.,cQOq2Ih36EU,True
@ignaciogutierrez9390,2024-03-31T06:02:56Z,0,Rollie glass jaw  who didn’t see this coming he got gifted belt against Barbosa,cQOq2Ih36EU,True
@vincevera7340,2024-03-31T06:02:51Z,0,"Come on let’s be honest…..no one, and I mean no one saw Rolly winning this. The only thing that surprised me was that he was able to survive that long.",cQOq2Ih36EU,True
@torianlewis1807,2024-03-31T06:02:51Z,0,TANK NEEDS TO FIGHT HIM AGAIN!!!!,cQOq2Ih36EU,True
@robertoramirez30,2024-03-31T06:02:48Z,0,Take some notes Canelo.,cQOq2Ih36EU,True
@ezetteshowell5144,2024-03-31T06:02:38Z,0,"Bs highlights, how u go from round 1 to 7 in 5sec wtf",cQOq2Ih36EU,True
@Spiritrock1980,2024-03-31T06:02:25Z,0,real champ...always forward. no running no hugging👍💪,cQOq2Ih36EU,True
@rafaelcas8...,2024-03-31T06:02:23Z,0,"Los chihuahua apesar de q son pequeños no se rajan son valientes, pero el pitbull es un auténtico guerrero azteca, la nueva figura del boxeo mexicano",cQOq2Ih36EU,True
@kracylatin01,2024-03-31T06:02:20Z,0,😂 Cruz shit his ass up : Let’s see him talk shit now 😂,cQOq2Ih36EU,True
@martinparra7528,2024-03-31T06:02:17Z,0,"Mini Tyson. Super dotado , ecxelente y gran campeón.",cQOq2Ih36EU,True
@noname-nc9jv,2024-03-31T06:02:03Z,0,When ur skill doesn't match up to your mouth ur like rolly romero,cQOq2Ih36EU,True
@jameskalaw7183,2024-03-31T06:02:00Z,0,"Congratulation ronald ""bunot"" abante",cQOq2Ih36EU,True
@JoseRuiz-ur4wt,2024-03-31T06:01:51Z,0,😮.....🥊💥,cQOq2Ih36EU,True
@hanzouserkulas2218,2024-03-31T06:01:51Z,0,Now you know why tank is so scared to have rematch with cruz😂,cQOq2Ih36EU,True
@mlungiseliqhawe7099,2024-03-31T06:01:49Z,0,Obvious Win,cQOq2Ih36EU,True
@elbeamiest9340,2024-03-31T06:01:49Z,0,Eso del final fueron abucheos?,cQOq2Ih36EU,True
@jepoyhanneman9722,2024-03-31T06:01:44Z,3,"If chihuahua can beat me like that, i would never wish to see any dogs outside anymore😂",cQOq2Ih36EU,True
@ikeetvph4435,2024-03-31T06:01:42Z,0,Congrats pitbull greetings from Philippines ❤❤,cQOq2Ih36EU,True
@rine303,2024-03-31T06:01:24Z,0,"Romero no más adiós carrera done ,, le huese ido mejor con Ryan",cQOq2Ih36EU,True
@themasterebrooks7136,2024-03-31T06:01:19Z,0,ONE OF THE MOST UNDER RATED FIGHTERS OUT THERE AND CLEARLY SHOWS WHY TANK DAVIS IS NOT INTERESTED IN A RE-MATCH AGAINST HIM.,cQOq2Ih36EU,True
@nachc6459,2024-03-31T06:01:15Z,0,Tank Cruz 2!,cQOq2Ih36EU,True
@Hispanic4trump2024,2024-03-31T06:01:07Z,0,Andale cabron.,cQOq2Ih36EU,True
@doctorinfectos3382,2024-03-31T06:01:02Z,0,Ahora quien es el Chihuahua? A quiel lo molieron a golpes jajaja??,cQOq2Ih36EU,True
@edgarmorales7132,2024-03-31T06:00:54Z,0,I knew Romero was gonna loose that fight.,cQOq2Ih36EU,True
@aldorodriguez2271,2024-03-31T06:00:54Z,0,"Pitbull hizo lo que prometió, hablar con los puños en el cuadrilátero felicidades y nuevo campeón mundial bien merecido.",cQOq2Ih36EU,True
@King-xs4sd,2024-03-31T06:00:53Z,0,Now that's an ass whooping .pit went rolly skating,cQOq2Ih36EU,True
@ManuelNovoa-yz7ql,2024-03-31T06:00:51Z,0,Pitbull you aré a pitbull my men arriba México cabrones,cQOq2Ih36EU,True
@zulTV9105,2024-03-31T06:00:49Z,0,🇮🇩🇲🇽 rolly seperti ayam sayur yang di geprek Pitbull 😅 😂🎉,cQOq2Ih36EU,True
@victorolvera7521,2024-03-31T06:00:46Z,0,Pitbull warrior Cruz represents Mexico 100%,cQOq2Ih36EU,True
@douglassgarvey653,2024-03-31T06:00:39Z,2,"Rolly: I won every round, he got lucky. I want a rematch",cQOq2Ih36EU,True
@MrDrebella,2024-03-31T06:00:39Z,0,Romeo is rubbish hahahah 😅😅,cQOq2Ih36EU,True
@lucioestrada2339,2024-03-31T06:00:38Z,0,Que decía? Ahí está su Chihuahua romerito jajaja 😂,cQOq2Ih36EU,True
@liifeguard3319,2024-03-31T06:00:32Z,0,I'm still a rolls fan this means nothing,cQOq2Ih36EU,True
@diegosuarez7242,2024-03-31T06:00:28Z,0,the begging dog could not,cQOq2Ih36EU,True
@gerardolopezvalerio2037,2024-03-31T06:00:24Z,0,En ese momento cel sintió el verdadero terror 😂😂😂😂😂 viva México 🇲🇽🇲🇽🇲🇽,cQOq2Ih36EU,True
@ninjasrose1653,2024-03-31T06:00:23Z,0,It’s always nice to see a cocky arrogant fighter get slapped about. 😂,cQOq2Ih36EU,True
@hectoraguilar2267,2024-03-31T06:00:22Z,0,Jajajaja hotro Puerto 🇵🇷 osicon mas 🎉 jajajjajaaj dan berguensa,cQOq2Ih36EU,True
@efeG24,2024-03-31T06:00:14Z,0,This is why tank Davis said HELL NO to a rematch 🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽,cQOq2Ih36EU,True
@CeserGarcia,2024-03-31T06:00:08Z,0,Pitbull 🎉 campeón viva México 🎉,cQOq2Ih36EU,True
@kenrbautista,2024-03-31T05:59:59Z,0,Im rooting for isaac cruz...my next favorite boxer from mexico... viva mexico 🎉 from 🇵🇭,cQOq2Ih36EU,True
@bigtopvoice2197,2024-03-31T05:59:58Z,0,Cruz ran thru him as I suspected he would.,cQOq2Ih36EU,True
@LouChivas914,2024-03-31T05:59:57Z,0,Arriba Mexico hijos de su pincheeeeee madre 🇲🇽🇲🇽🇲🇽🇲🇽,cQOq2Ih36EU,True
@xanderalgi7995,2024-03-31T05:59:54Z,0,Romero just got humiliated!,cQOq2Ih36EU,True
@cesarrodriguez3394,2024-03-31T05:59:53Z,0,Sooooooy Méxicanooo esta es. Mi bandera 🎵🎶,cQOq2Ih36EU,True
@BobbyVillagracia,2024-03-31T05:59:48Z,1,Romero like Pitbull is a great warrior in the ring.,cQOq2Ih36EU,True
@jommelsatore1819,2024-03-31T05:59:39Z,0,Wala kang panama kay pittbull agrressive fighter yan c davis nga hirap na hirap matalo lang c pittbull hahaha,cQOq2Ih36EU,True
@boxinghighlightsphil,2024-03-31T05:59:35Z,0,Fake champ vs true warrior.,cQOq2Ih36EU,True
@clipside4823,2024-03-31T05:59:34Z,0,This is the tank davis rematch eliminator.. isaac deserves the rematch against tank.. if tank wins his frank martin match... isaac vs tank should happen.. we neeed to see that fight again !!!,cQOq2Ih36EU,True
@WilliamsDeLeon-wh5ld,2024-03-31T05:59:33Z,88,"Isaac cruz,eres la mera verga ,le callaste el osico,que orgullo tener a un boxeador como tú,nos diste una gran felicidad que viva México",cQOq2Ih36EU,True
@lrslrs3406,2024-03-31T05:59:31Z,0,Ande perro!!! Viva México 🇲🇽,cQOq2Ih36EU,True
@Bugin1967,2024-03-31T05:59:31Z,0,Cruz smashed that 🤡.. Congrats to Cruz,cQOq2Ih36EU,True
@mayroncalderon892,2024-03-31T05:59:24Z,155,Soy guatemalteco y felicito al pitbull Cruz asi se hace campeón le tapaste la boca a Rolly Romero vamos pitbull tu puedes y vas por mas peleas.,cQOq2Ih36EU,True
@jimmo85,2024-03-31T05:59:17Z,0,"Took a beating inside the ring, and taking one outside of it too.",cQOq2Ih36EU,True
@nathanielhernandez2992,2024-03-31T05:59:15Z,0,140lb division is so stacked 🔥🔥🔥 it’s easily the hardest division in all of boxing. Literally every champ in that weight class can beat each other.,cQOq2Ih36EU,True
@diegosuarez7242,2024-03-31T05:59:08Z,0,"Now say something, damn bitch, show your damn dog toy.",cQOq2Ih36EU,True
@joeblak125,2024-03-31T05:59:05Z,0,I didn't know Rolly was such a great dancer!! He does a hell of a funky chicken!!😂😂😂😂😂😂,cQOq2Ih36EU,True
@obadikesomto7891,2024-03-31T05:59:04Z,0,😂😂😂,cQOq2Ih36EU,True
@martinezmartinez5011,2024-03-31T05:59:03Z,0,And this is why Tank Davis won’t give pitbull Cruz a rematch because he knows Cruz will knocking him out !!! Puro corazón este man,cQOq2Ih36EU,True
@raizen4271,2024-03-31T05:58:54Z,0,"MEXICANS ARE NO JOKE WHEN IT COMES TO BOXING...



140 pitbull cruz is scary😮",cQOq2Ih36EU,True
@guillefarias9342,2024-03-31T05:58:53Z,0,Vamos cheeeee,cQOq2Ih36EU,True
@mxpx4132,2024-03-31T05:58:52Z,0,Wow born been legend congrats mexico for new champ..,cQOq2Ih36EU,True
@norvstv5808,2024-03-31T05:58:51Z,0,grabe lakas,cQOq2Ih36EU,True
@josedominguez2823,2024-03-31T05:58:44Z,0,bet rolly going to say nice draw😂,cQOq2Ih36EU,True
@orlandogarcia3244,2024-03-31T05:58:41Z,0,Fuck canelo!!!! This is the real Mexican boxing right here! No BS!!!,cQOq2Ih36EU,True
@ValentinaVega-ge3nn,2024-03-31T05:58:38Z,0,Puro México alvvbv🇲🇽,cQOq2Ih36EU,True
@suryahelkes8193,2024-03-31T05:58:35Z,0,Belum sempat keluar keringat 😅,cQOq2Ih36EU,True
@punaforager8165,2024-03-31T05:58:25Z,0,"Rolly is over, nobody gonna want to pay to see him again.",cQOq2Ih36EU,True
@ricardoivanmendozachavez8032,2024-03-31T05:58:21Z,0,Dónde está tu chihuahua romero?,cQOq2Ih36EU,True
@Raybandzofficial,2024-03-31T05:58:12Z,0,good win Cruz !!!,cQOq2Ih36EU,True
@smerunet2775,2024-03-31T05:58:09Z,0,Rematch Pitbull vs Davies,cQOq2Ih36EU,True
@yaboygeezy9695,2024-03-31T05:58:04Z,5,Props to pbc for not waiting a month to put out the highlights.,cQOq2Ih36EU,True
@ernestocastro2337,2024-03-31T05:57:59Z,1,Cabron,cQOq2Ih36EU,True
@rafaelcas8...,2024-03-31T05:57:58Z,0,"X hablador ese rolly 
Pitbull hablo en el ring 😅😅🎉🎉",cQOq2Ih36EU,True
@alanrodriguez3402,2024-03-31T05:57:57Z,0,En curso la carrera de la proxima leyenda 🇲🇽,cQOq2Ih36EU,True
@jerameelbakileg4596,2024-03-31T05:57:43Z,0,Dempsey roll 👀🔥,cQOq2Ih36EU,True
@alejandroesparza2617,2024-03-31T05:57:27Z,1,I feel bad for Rolly a meant he's pretty much done you know no way he's getting the belt back again at least not for now and the pitbull am happy for him he deserved and l hope he fight with Ryan Garcia that's another one the needs to get released from the belts 🎉🎉🎉,cQOq2Ih36EU,True
@perfectblue8443,2024-03-31T05:57:26Z,0,I had never seen such beautiful chicken dance,cQOq2Ih36EU,True
@warioman713,2024-03-31T05:57:26Z,0,Lo destruyó completamente,cQOq2Ih36EU,True
@Alkhoholic,2024-03-31T05:57:25Z,20,Rolly became the chihuahua here lol I fell from my seat when he got caught in round 1 😂,cQOq2Ih36EU,True
@bikespeedster,2024-03-31T05:57:20Z,2,Rolly had no business being a champion. That wrong was corrected tonight.,cQOq2Ih36EU,True
@karmachoeda6037,2024-03-31T05:57:13Z,0,Lesson taught. 😂,cQOq2Ih36EU,True
@TrillTeam6-st1ok,2024-03-31T05:57:11Z,0,Was the fight at 135?,cQOq2Ih36EU,True
@danielgutierrez8362,2024-03-31T05:57:08Z,0,Ahuevo!,cQOq2Ih36EU,True
@AlfredoEscalante-ed4ew,2024-03-31T05:57:05Z,0,Ni pala muela mi roly,cQOq2Ih36EU,True
@perfectblue8443,2024-03-31T05:56:59Z,0,Many thanks to Rollie for redefining the standards of chicken dance,cQOq2Ih36EU,True
@tuoan3022,2024-03-31T05:56:54Z,0,"Que paso mi Roly romero,quién te pego?",cQOq2Ih36EU,True
@dazSls13,2024-03-31T05:56:53Z,0,How did anyone expect any different Rolly romeo is so average. All he has is one big shot hes useless.,cQOq2Ih36EU,True
@luisenriquegalindogomez1163,2024-03-31T05:56:47Z,0,Este cabron de pitbull si es un verdadwro boxeador mexicano con huevos y sienpre para adelante sin tenerle miedo a nadie no como el canelo,cQOq2Ih36EU,True
@cmgvdsrk5216,2024-03-31T05:56:40Z,0,puto pitbull te amo,cQOq2Ih36EU,True
@luhsee1120,2024-03-31T05:56:34Z,0,That ko combo was disgusting 🤮 😂,cQOq2Ih36EU,True
@robyalva3806,2024-03-31T05:56:33Z,0,Se enfrento al mejor y le gano sin clausulas y sin importarle el dinero estos son nuestras figuras del boxeo no chingaderas pelirojas,cQOq2Ih36EU,True
@user-os8pn9ui2p,2024-03-31T05:56:28Z,0,"Now I hope Leonard Ellerbe and Mayweather promotions will stop supporting Rolly, I've been saying this the first day I saw Rolly and his behavior that he was a ""mentally challenged"" young man. Please pay attention to Rolly's previous interviews, he has a high pitch voice, look at his eyes when asked a question then he blurs out a ""mentally challenged"" answer that just doesn't make any sense to the question asked. The young man is ""mentally challenged""",cQOq2Ih36EU,True
@cristianorihuela8936,2024-03-31T05:56:19Z,0,And this is why tank is scared,cQOq2Ih36EU,True
@bohemio4205,2024-03-31T05:56:18Z,0,Q siga diciendo chihuahua,cQOq2Ih36EU,True
@user-nx9bh6rj1j,2024-03-31T05:56:18Z,0,Eso la paso por no entrenar al romero cuando eres el campeón debes entrenar toda vía más duro bien merecido cruz como el nuevo campeón este muchacho va a conseguir muchas cosas 😎💪🍻,cQOq2Ih36EU,True
@Jas_01101,2024-03-31T05:56:12Z,0,I’ve seen tougher chihuahua’s than Rolly.,cQOq2Ih36EU,True
@hisroyalhighness1183,2024-03-31T05:56:08Z,0,Pretty obvious how that would end. Rollys never been actually good. And he can't take anything a power puncher throws. The guy doesn't belong up there with a real fighter like isaac,cQOq2Ih36EU,True
@2stride86,2024-03-31T05:56:05Z,0,Pitbull is really a pitbull 🇲🇽,cQOq2Ih36EU,True
@NoemeV.friolo,2024-03-31T05:56:04Z,1150,Viva Mexico greatings from Philippines 🇵🇭🇲🇽,cQOq2Ih36EU,True
@mendezescobar4532,2024-03-31T05:56:02Z,0,Por eso los mexicanos somos unos perros y el que la dice riendo la paga llorando🇲🇽🔥,cQOq2Ih36EU,True
@javiernarvaez7236,2024-03-31T05:55:57Z,0,Listo para recibir a Naoya Inoue o para la revancha con Gervonta 🥊,cQOq2Ih36EU,True
@rekus37,2024-03-31T05:55:52Z,0,This is the guy tank says he wouldn’t fight again.,cQOq2Ih36EU,True
@radiojoshifmaventuras8060,2024-03-31T05:55:46Z,0,Chula verguizzza que le dieron al chupete ese,cQOq2Ih36EU,True
@dinks5592,2024-03-31T05:55:45Z,0,Acuérdense que el pez por su propia boca muere lol😂 por ózicon.,cQOq2Ih36EU,True
@alejandrovandyke5503,2024-03-31T05:55:44Z,0,I knew that was gonna happen Issa was the only one to give tank problems he might get that rematch now,cQOq2Ih36EU,True
@elnitu3980,2024-03-31T05:55:42Z,0,Viva México perros,cQOq2Ih36EU,True
@adanroque4644,2024-03-31T05:55:39Z,0,The unleashed the pitbull to the chihuahua 😂😂😂😂 maaaan they knew it would happen,cQOq2Ih36EU,True
@donavinjohnson8501,2024-03-31T05:55:35Z,0,"This bloodclattt “Rolly madman” is a disgrace to his weight devision get Him out of boxing,his fights are scams -find a next career-lunatic.",cQOq2Ih36EU,True
@yasmanyelgrande7063,2024-03-31T05:55:34Z,0,Sabía q pitbull cruz lo iba a partir en 2,cQOq2Ih36EU,True
@crazgra,2024-03-31T05:55:28Z,0,Tank wants No part of Pitbull again ... There's duckers and doers. . . It should always be next challenge... Next challenge... Next challenge,cQOq2Ih36EU,True
@user-ut9nr9jk3j,2024-03-31T05:55:10Z,0,Tiba tiba si manny ..nito 😂,cQOq2Ih36EU,True
@kantodiez8740,2024-03-31T05:55:10Z,0,PitbuLL vs Tank 2 shouLd happen.,cQOq2Ih36EU,True
@robertgreen9245,2024-03-31T05:55:01Z,0,Rolly is misfits level,cQOq2Ih36EU,True
@user-dy2gw1eq4k,2024-03-31T05:54:59Z,0,Romerítoo jajajaja no traes nada men ojalá te sirva de experiencia i aprendas a no abrir la bocota que te cargas dice un dicho MÉXICANO PERRO QUE LADRA NO MUERDE I HOY TE QUEDO CLARO ROMERITOOO DE CART9N JAJAJJAJAJA VIVA MÉXICO 🇲🇽 ALVVVV,cQOq2Ih36EU,True
@jacquelinevalencia4463,2024-03-31T05:54:57Z,0,Como se llama la.señora que entrevista al último de la pelea?,cQOq2Ih36EU,True
@LuisRuizMontalvo,2024-03-31T05:54:55Z,0,Wao que cosa que se dejó dar tan fácil bye,cQOq2Ih36EU,True
@user-pz5lq3gc9i,2024-03-31T05:54:50Z,0,LIKE EASTER EGG CRACKED😂😂😂 THE OLD MAN SHOULD HAVE TAKEN THE REMATCH😂😂😂,cQOq2Ih36EU,True
@romeojrquibar1691,2024-03-31T05:54:46Z,0,Well deserved win for pitbull.,cQOq2Ih36EU,True
@OfficiallTonySno,2024-03-31T05:54:42Z,0,Where tank at 😂😂😂 scared,cQOq2Ih36EU,True
@yancynunez5387,2024-03-31T05:54:40Z,0,cruz reminds me of chavez sr,cQOq2Ih36EU,True
@mystomachurts2005,2024-03-31T05:54:29Z,0,So much for the big and tall talk😂😂😂I,cQOq2Ih36EU,True
@JPh-vals,2024-03-31T05:54:27Z,0,"Felicidades al pitbull, yo sabía que le iba a romper su madre al Rolly, buena pelea campeón... A defender ese cinturón 🥊🥊🥊🥊🥊🥊",cQOq2Ih36EU,True
@agustinhidalgo405,2024-03-31T05:54:27Z,0,When he was rocked He held on like a bitch!!!,cQOq2Ih36EU,True
@WhiteLight249,2024-03-31T05:54:23Z,0,"I never seen Rolly as a pro.. the way he stand, he box like a amateur… Moton the 17 years old kid can smoke Rolly easy.",cQOq2Ih36EU,True
@serjau7457,2024-03-31T05:54:21Z,0,Pq lo abucharon?,cQOq2Ih36EU,True
@joekayeblademoonslasher2125,2024-03-31T05:54:17Z,0,Pitbull ft chupapi munyanyo,cQOq2Ih36EU,True
@ferociousgaming432,2024-03-31T05:54:11Z,0,"The WBA title is in right hands now, viva mexico❤",cQOq2Ih36EU,True
@BigRoy869,2024-03-31T05:54:09Z,0,"After this day, no one would dare to fight Isaac (Pit Bull) Cruz for a very long time. Viva Mexico!! 🇲🇽",cQOq2Ih36EU,True
@borderlandmexican9034,2024-03-31T05:53:58Z,0,"Pitbull  still making bold statements without speaking.  
 💪 💪",cQOq2Ih36EU,True
@alfonsogarcia9657,2024-03-31T05:53:48Z,0,Porque los boricua  son vocones u nunca gsnan,cQOq2Ih36EU,True
@ChasingEnigma,2024-03-31T05:53:42Z,0,"Pitbull doing what he does best, mauling the opponent",cQOq2Ih36EU,True
@GhilenPeek,2024-03-31T05:53:37Z,0,This is why Davis wants no rematch with Cruz,cQOq2Ih36EU,True
@antrax_efren464,2024-03-31T05:53:36Z,0,Lo hizo ver Fácil .. viva Mexico arriba nuestro guerrero azteca,cQOq2Ih36EU,True
@albertdaley9093,2024-03-31T05:53:35Z,0,I won my money 😂😂😂😂 i told my bros they mad😂,cQOq2Ih36EU,True
@Curling24,2024-03-31T05:53:35Z,0,"This is only cruze highlights , rolly got some great shots in let’s not act like he won this easily",cQOq2Ih36EU,True
@elimen6331,2024-03-31T05:53:32Z,0,"I heard a Chihuahua screaming, he got biting by a pitbull.. How can they allow this to happen 😂 this animal cruelty.",cQOq2Ih36EU,True
@chakulaku1,2024-03-31T05:53:31Z,0,Waoooo!! My Warriror🎉🎉🎉,cQOq2Ih36EU,True
@ac4b0se,2024-03-31T05:53:28Z,0,Viva México desde España !,cQOq2Ih36EU,True
@ej0077,2024-03-31T05:53:28Z,0,Romero is trash 🗑️,cQOq2Ih36EU,True
@actormonuz6227,2024-03-31T05:53:25Z,0,Well see if  ryan garcia has the guts to  face pitbull cruz,cQOq2Ih36EU,True
@bosstheng1879,2024-03-31T05:53:23Z,0,Cruz is a good fighter. And humble,cQOq2Ih36EU,True
@SwKinfinite,2024-03-31T05:53:17Z,0,I had Pitbull beating Rolly but why are they only showing the best of what Cruz did and not the work Rolly did too? Smh and on top of that they took a point away for clenching told him he can’t clench which is an essential part of boxing smh They already knew who they wanted to win Boxing is beginning to turn into wrestling,cQOq2Ih36EU,True
@isackrebollo1102,2024-03-31T05:53:14Z,0,Chihuahua decía,cQOq2Ih36EU,True
@willibeer790,2024-03-31T05:53:12Z,0,Ahora el gringo sabe lo que es pelear con un azteca,cQOq2Ih36EU,True
@adamkarim2277,2024-03-31T05:53:09Z,0,congratulation pitbull cruz.,cQOq2Ih36EU,True
@kokoclutch9339,2024-03-31T05:52:59Z,0,Tony weeks will also stop that but in favor of Romero😊,cQOq2Ih36EU,True
@oliverdrayton8397,2024-03-31T05:52:54Z,0,Rollie been trash he had great promotion so he probably should take his millions and take up acting instead of boxing because he’s clearly not an a level fighter.,cQOq2Ih36EU,True
@cesarcharles487,2024-03-31T05:52:54Z,0,Sheeeesh 💰💰💰,cQOq2Ih36EU,True
@jonathanbarrios8472,2024-03-31T05:52:49Z,0,La misma piñata 😂😂😂,cQOq2Ih36EU,True
@michealbrown5196,2024-03-31T05:52:42Z,0,Rollie is a bum  he needs to retire,cQOq2Ih36EU,True
@edwardcashh924,2024-03-31T05:52:37Z,0,Pitbull beat Rolly into Sunday telling everyone happy easter 😂😂,cQOq2Ih36EU,True
@_SugarBear_,2024-03-31T05:52:35Z,0,Casuals see a rejuvenated Pit Bull and the experienced eye sees Rolly  as  damaged freight. Almost like picking on a wino 🤷🏿‍♂️ tank ruined Rolly boy can’t stop doing the stanky leg.,cQOq2Ih36EU,True
@Juann-je8gq,2024-03-31T05:52:31Z,0,Rolly fuckin sucks,cQOq2Ih36EU,True
@ricardomaye4085,2024-03-31T05:52:29Z,0,Poor rolly😂,cQOq2Ih36EU,True
@2quickk,2024-03-31T05:52:22Z,0,"Who knows Pitbull might pull a Pacquiao and move up to 147 one day.

Broner did the same thing also.

I am glad Pitbull won! Hopefully Rolly comea back but with out being so flat footed and with more head movement. He relies on his power punches so much that he exposes himself too much and does not move his head enough.

I dont believe Rolly is a terrible fighter he can do better than that.

I support both fighters regardless who talks more or less crap.

They are both young and have a lot of learning and growing to do.

Rolly will come back hopefully qith no injuries though so there arent any excuses.

Clearly his right arm was not 100% and we all know Rolly will want a rematch in the future all he needs to do is focus more maybe even switch trainers.

Congrats to Cruz!",cQOq2Ih36EU,True
@filexjane7993,2024-03-31T05:52:22Z,0,Damn this just shows how Romero is not even near Tanks level. Good win from the pitbull.,cQOq2Ih36EU,True
@Factsoverfeels8,2024-03-31T05:52:21Z,19,Pitbull made Rolly look like a piñata😅🇲🇽🇲🇽. Reminds me of DLH vs Mayorga all over again 😂,cQOq2Ih36EU,True
@evhalbalignasay4594,2024-03-31T05:52:21Z,0,Rematch...cruz vs davis...,cQOq2Ih36EU,True
@lorenzoramirez3063,2024-03-31T05:52:18Z,0,Rolly is the new Mayorga,cQOq2Ih36EU,True
@ericsims9717,2024-03-31T05:52:15Z,0,An the new‼️,cQOq2Ih36EU,True
@papisworld8385,2024-03-31T05:52:15Z,0,Tank definitely doesn’t want the rematch,cQOq2Ih36EU,True
@ronaldharris7678,2024-03-31T05:52:14Z,0,Mexicans are tough,cQOq2Ih36EU,True
@jersontejero4980,2024-03-31T05:52:14Z,0,tank should fight for rematch,cQOq2Ih36EU,True
@marcuszarate1513,2024-03-31T05:52:07Z,0,Rolly. Dont fuckin talk about us only cuz u can.. Viva Mxo. Y a todos los fans de Pitbull tambien.,cQOq2Ih36EU,True
@oneplus2722,2024-03-31T05:52:03Z,0,There are levels I'm this shi,cQOq2Ih36EU,True
@felixamora113,2024-03-31T05:52:02Z,0,yawa na pitbull hahah congrats men🎉🎉,cQOq2Ih36EU,True
@LuisLopez-pb8ln,2024-03-31T05:52:01Z,0,Pitbull sigue así y vas hacer grande,cQOq2Ih36EU,True
@shaunvelez,2024-03-31T05:51:59Z,0,I mean Cruz is the better fighter . This was light work for him .,cQOq2Ih36EU,True
@ricardolsr4335,2024-03-31T05:51:57Z,0,No manches es un mounstro,cQOq2Ih36EU,True
@Cali2FRESH1,2024-03-31T05:51:53Z,0,Pitbull Cruz reminding the world why everyone dodges him. Bet no one calls him out lol,cQOq2Ih36EU,True
@jonathanblanco4054,2024-03-31T05:51:48Z,0,Pit bull ya gano tank tambien,cQOq2Ih36EU,True
@josealfredogongorajimenez2727,2024-03-31T05:51:47Z,0,Que bien por el referi que detuvo la pelea. Es un deporte muy peligroso y tienen familia.,cQOq2Ih36EU,True
@devchoudhary1366,2024-03-31T05:51:43Z,0,Cruz cruzing like hell in division,cQOq2Ih36EU,True
@s.manord690,2024-03-31T05:51:29Z,0,"Clown 🤡 dumbass, awkward boxer, dunno how to box...go n find a new job rolly",cQOq2Ih36EU,True
@alexcortez3007,2024-03-31T05:51:20Z,0,Romero absolutely sucks! He should go fight Claressa Shields or something.,cQOq2Ih36EU,True
@Jesus-Lucifer6,2024-03-31T05:51:17Z,0,New Mexican Idol! Pitbull Cruz ! 🥊,cQOq2Ih36EU,True
@luismiguelcarranzaberna3427,2024-03-31T05:51:14Z,0,"Ocicon como toda la bola de payasos de esa isla, viva mexico hijos de su puta madre",cQOq2Ih36EU,True
@user-vd7jr6xc2e,2024-03-31T05:51:11Z,0,"Say what you want about Rolly. He’s put on some memorable fights. Santa Cruz hits HARD at 140. He hits hard anyways but damn. Rolly only knows one style. If you force him to box he SUCKS. I can promise this.. nobody at 140 is jumping for that fight. He put it on tank too.
Honestly I think Rolly has lost his chin having wars in the gym. Everytime you see him sparring it looks like he’s in a legit fight. They don’t know how to spar right.  Some guys can’t take a punch and he started late anyways. He’s the glass cannon of his divisions.",cQOq2Ih36EU,True
@matthewsanabria3253,2024-03-31T05:51:08Z,165,Best part was the post fight interview in the ring when Rolly was obviously still dazed and he said “have a happy Easter everyone “ 😂,cQOq2Ih36EU,True
@juanvasques3598,2024-03-31T05:50:47Z,0,Ahuevoooo!!!!,cQOq2Ih36EU,True
@DIDDYAINTDOSHIT909,2024-03-31T05:50:38Z,0,Southpaw tv got it right 📺 ✅️,cQOq2Ih36EU,True
