author,updated_at,like_count,text,public,cleaned_text,review_txt,language
@marcos333rl,2024-03-31T07:04:41Z,0,"Referi si debiste parar la pelea, pero 10 SEGUNDOS  después !  rolly hablo mucho.😂",True,"Referi si debiste parar la pelea, pero 10 SEGUNDOS  después !  rolly hablo mucho.",referi si debist parar pelea 10 segundo despué rolli hablo,es
@danielflores7005,2024-03-31T07:04:01Z,0,El Pitbull. Ganó como lo que es. Un Gran Campeón. Sin Cláusulas. En hora buena!,True,El Pitbull. Ganó como lo que es. Un Gran Campeón. Sin Cláusulas. En hora buena!,pitbul ganó gran campeón cláusula hora buena,es
@alvarogines6788,2024-03-31T07:03:41Z,0,Lo destruyo,True,Lo destruyo,destruyo,es
@josematienzo5861,2024-03-31T07:03:35Z,0,Mexico 🎉,True,Mexico ,mexico,es
@rosachi1437,2024-03-31T07:02:40Z,0,Donde esta su chihuahua puro mexicano alvg,True,Donde esta su chihuahua puro mexicano alvg,chihuahua puro mexicano alvg,es
@arthurmc3929,2024-03-31T07:01:59Z,0,"Más peleadores como Cruz , menos peleadores como Canelo ….",True,"Más peleadores como Cruz , menos peleadores como Canelo ….",peleador cruz meno peleador canelo,es
@miguelceballos7101,2024-03-31T07:01:04Z,0,Como es bueno  pa los ptzos este Pitbull  viva Mexico  felicidades al pitbull,True,Como es bueno  pa los ptzos este Pitbull  viva Mexico  felicidades al pitbull,bueno pa ptzo pitbul viva mexico felicidad pitbul,es
@pablogomez6033,2024-03-31T07:00:55Z,0,Y el osico dijo que lo noquearia a los 30 segundos,True,Y el osico dijo que lo noquearia a los 30 segundos,osico dijo noquearia 30 segundo,es
@user-pv8hs5fg1h,2024-03-31T06:57:44Z,0,JAJAJAJA pobre romero al final termino como payaso 😆,True,JAJAJAJA pobre romero al final termino como payaso ,jajajaja pobr romero final termino payaso,es
@eriknegreteramirez7242,2024-03-31T06:57:12Z,0,La piñata rolly 😂😂😂😂,True,La piñata rolly ,piñata rolli,es
@carlossolano5827,2024-03-31T06:56:47Z,0,Méxican 😂 power,True,Méxican  power,méxican power,es
@jorgeagomez1612,2024-03-31T06:56:23Z,0,"Ryan garcía, your next ! 😅",True,"Ryan garcía, your next ! ",ryan garcía your next,es
@marcoantoniosumanorios9100,2024-03-31T06:55:44Z,0,Felicidades campeón,True,Felicidades campeón,felicidad campeón,es
@mariosantos676,2024-03-31T06:55:34Z,0,Ahí esta su chihuahua 😂😂😂,True,Ahí esta su chihuahua ,ahí chihuahua,es
@ManualCanuto,2024-03-31T06:54:36Z,0,Al millón 🎉🎉🇲🇽🇲🇽🇲🇽eso es todo mi querido compa ptibull,True,Al millón eso es todo mi querido compa ptibull,millón querido compa ptibul,es
@Transas28,2024-03-31T06:53:04Z,0,El papá del canelo,True,El papá del canelo,papá canelo,es
@Btvoised,2024-03-31T06:52:31Z,0,Perros habladores viva Mexico,True,Perros habladores viva Mexico,perro hablador viva mexico,es
@juanjose8116,2024-03-31T06:52:23Z,0,Donde quedó el Chihuahua?,True,Donde quedó el Chihuahua?,quedó chihuahua,es
@ElCalentoPR100x35,2024-03-31T06:52:20Z,0,Por bocon subriel lo mataba😂😂,True,Por bocon subriel lo mataba,bocon subriel mataba,es
@davidadame9093,2024-03-31T06:52:11Z,0,No inventes lo hizo cajeta !!!,True,No inventes lo hizo cajeta !!!,invent hizo cajeta,es
@rickys120381,2024-03-31T06:50:17Z,0,No maaamesss que señora verguiza con todo y chamacos le metió al pobre romero! Pensó que era el chihuahua de las entrevistas y le mandaron un pitbull! Jaja,True,No maaamesss que señora verguiza con todo y chamacos le metió al pobre romero! Pensó que era el chihuahua de las entrevistas y le mandaron un pitbull! Jaja,maaamesss señora verguiza chamaco metió pobr romero pensó chihuahua entrevista mandaron pitbul jaja,es
@Caracortada36,2024-03-31T06:49:31Z,0,Orgullo mexicano,True,Orgullo mexicano,orgullo mexicano,es
@juliocesar1974,2024-03-31T06:49:26Z,0,Que no se le olvide a romero que le dijo que le hiba a regalar la cadena 🤣,True,Que no se le olvide a romero que le dijo que le hiba a regalar la cadena 🤣,olvid romero dijo hiba regalar cadena,es
@georgecamacho9494,2024-03-31T06:49:18Z,0,Viva Mexico cabrones,True,Viva Mexico cabrones,viva mexico cabron,es
@edgaralejandrovielmajuarez1449,2024-03-31T06:48:14Z,0,"Asi se callan a los bokones,arriba el pitbull cruz🙏😁😁",True,"Asi se callan a los bokones,arriba el pitbull cruz",asi callan bokonesarriba pitbul cruz,es
@JarelProducer,2024-03-31T06:47:01Z,0,Eso le pasa por bocon..no apoyo boricuas bocones... soy de PR.. pero le y va a Pitbull💪💪💪,True,Eso le pasa por bocon..no apoyo boricuas bocones... soy de PR.. pero le y va a Pitbull,pasa boconno apoyo boricua bocon pr va pitbul,es
@fabiosavasta7663,2024-03-31T06:46:48Z,0,Cruz is a destroyer,True,Cruz is a destroyer,cruz is destroy,es
@JuanDiaz-ep6dr,2024-03-31T06:46:17Z,0,No le sirvió para nada pinché ablador  jaja muy bien pitbul cruz felicidades,True,No le sirvió para nada pinché ablador  jaja muy bien pitbul cruz felicidades,sirvió pinché ablador jaja bien pitbul cruz felicidad,es
@user-mo6cg2zz5d,2024-03-31T06:46:00Z,0,El lo miraba como un chiguagua pero realmente estan agresibo como un pitbull,True,El lo miraba como un chiguagua pero realmente estan agresibo como un pitbull,miraba chiguagua realment estan agresibo pitbul,es
@wilfredomonchez2762,2024-03-31T06:45:55Z,0,Pagas para ir aber una pelea mierda,True,Pagas para ir aber una pelea mierda,paga ir aber pelea mierda,es
@ZARTURON1,2024-03-31T06:45:23Z,0,"A huérfano... El pitbull si es un real campeón, no como otros que les da miedo la estatura y el peso. El que es perico es verde aquí y en donde sea .. no como la wendy canela que arregla las peleas y se acobarda por unas cuantas libras...",True,"A huérfano... El pitbull si es un real campeón, no como otros que les da miedo la estatura y el peso. El que es perico es verde aquí y en donde sea .. no como la wendy canela que arregla las peleas y se acobarda por unas cuantas libras...",huérfano pitbul si real campeón da miedo estatura peso perico verd aquí wendi canela arregla pelea acobarda una cuanta libra,es
@user-tn5sk7dv6k,2024-03-31T06:44:58Z,0,Ahora quién es  el perro chihuahuas q pena,True,Ahora quién es  el perro chihuahuas q pena,ahora quién perro chihuahua q pena,es
@cesarrenteria914,2024-03-31T06:44:41Z,0,"Congratulations, Pit-bull!.

Le cerraste la boca tal como lo proyectaba. 
Mis respetos para ti. Eres un gran ejemplo.

Cesar
Pearland, TX - Mty, Mex",True,"Congratulations, Pit-bull!.

Le cerraste la boca tal como lo proyectaba. 
Mis respetos para ti. Eres un gran ejemplo.

Cesar
Pearland, TX - Mty, Mex",congratul pitbul cerrast boca tal proyectaba respeto gran ejemplo cesar pearland tx mti mex,es
@Luciano1305_fly,2024-03-31T06:44:33Z,0,Nana fue como una mosca para pitbull cruz mucho comentario poca pelea,True,Nana fue como una mosca para pitbull cruz mucho comentario poca pelea,nana mosca pitbul cruz comentario poca pelea,es
@ram5.743,2024-03-31T06:44:30Z,5,Felicidades Isaac 🇲🇽 buen trabajo,True,Felicidades Isaac  buen trabajo,felicidad isaac buen trabajo,es
@user-uf3pz5zi7t,2024-03-31T06:44:03Z,0,Que pelea más decepcionante. Parece que se enfrentaba a un contrincante callejero 😊,True,Que pelea más decepcionante. Parece que se enfrentaba a un contrincante callejero ,pelea decepcionant parec enfrentaba contrincant callejero,es
@Youngking22222,2024-03-31T06:43:12Z,0,Viva México cabrones🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽,True,Viva México cabrones,viva méxico cabron,es
@renevazquezleonardo437,2024-03-31T06:42:17Z,0,"No solo Pitbull representa a México, si no también a los latinos que de igual manera entrenan y sacan la casta día a día callando bocas a quienes hacen burla por su aspecto o tamaño, un Grande Pitbull tanto para México como para Latinoamérica, ojalá y Davis no le huya para la revancha 🥊",True,"No solo Pitbull representa a México, si no también a los latinos que de igual manera entrenan y sacan la casta día a día callando bocas a quienes hacen burla por su aspecto o tamaño, un Grande Pitbull tanto para México como para Latinoamérica, ojalá y Davis no le huya para la revancha 🥊",solo pitbul representa méxico si latino igual manera entrenan sacan casta día día callando boca hacen burla aspecto tamaño grand pitbul méxico latinoamérica ojalá davi huya revancha,es
@ericflores1828,2024-03-31T06:41:44Z,0,Well Done Champ Viva México Cabrones Viva,True,Well Done Champ Viva México Cabrones Viva,well done champ viva méxico cabron viva,es
@edgararamisdominguezortiz6734,2024-03-31T06:41:27Z,0,"Eso es todo mi pitbull, arriba México cabrones.",True,"Eso es todo mi pitbull, arriba México cabrones.",pitbul arriba méxico cabron,es
@gregoriocortina1161,2024-03-31T06:41:19Z,0,El pitbull se dio un festín?,True,El pitbull se dio un festín?,pitbul dio festín,es
@gabo2241,2024-03-31T06:40:58Z,0,Eso les pasa a los ocicones,True,Eso les pasa a los ocicones,pasa ocicon,es
@PedroRodriguezlopez-uy3bq,2024-03-31T06:40:58Z,0,Por q putas no dejaste q se cayera al piso sabes quien es su padre pinché e refire,True,Por q putas no dejaste q se cayera al piso sabes quien es su padre pinché e refire,q puta dejast q cayera piso sabe padr pinché refir,es
@SuperESPECTRO77,2024-03-31T06:40:27Z,0,"Desde la magdalena contreras primero de mayo,felicitaciones pit bull cruz!",True,"Desde la magdalena contreras primero de mayo,felicitaciones pit bull cruz!",magdalena contrera primero mayofelicitacion pit bull cruz,es
@posadacarrile4283,2024-03-31T06:39:35Z,0,Eso está mal porque paran la pelea porque no pararon la pelea de robeisy el cubano con el indio del divino que no faltó nana para que lo matara con ese derechazo estos alboreos están comprados 🤮🤮🤮🤮🤮🤮,True,Eso está mal porque paran la pelea porque no pararon la pelea de robeisy el cubano con el indio del divino que no faltó nana para que lo matara con ese derechazo estos alboreos están comprados 🤮🤮🤮🤮🤮🤮,mal paran pelea pararon pelea robeisi cubano indio divino faltó nana matara derechazo alboreo comprado,es
@ReyesClemente-lp1hj,2024-03-31T06:38:58Z,0,🎉🎉🎉🎉 puro México alv,True, puro México alv,puro méxico alv,es
@CarlosGomez_007,2024-03-31T06:38:38Z,0,"Agüevo alv, chingo a su madre el pinché Rolly, por hocicon. Ya no encontraba donde esconderse, viva México hijos de sptm 💪🏽",True,"Agüevo alv, chingo a su madre el pinché Rolly, por hocicon. Ya no encontraba donde esconderse, viva México hijos de sptm ",agüevo alv chingo madr pinché rolli hocicon encontraba esconders viva méxico hijo sptm,es
@fabianpena8032,2024-03-31T06:38:13Z,0,Ya sabíamos quién iba a ganar 💪,True,Ya sabíamos quién iba a ganar ,sabíamo quién iba ganar,es
@bethomendez6344,2024-03-31T06:36:50Z,0,Pero que vrguiza 😂😂😂 desde el 1er round lo fuera KO si no le fuera agarrado el brazo la nena!!! Puro TEAM PITBULL 🇲🇽,True,Pero que vrguiza  desde el 1er round lo fuera KO si no le fuera agarrado el brazo la nena!!! Puro TEAM PITBULL ,vrguiza 1er round ko si agarrado brazo nena puro team pitbul,es
@Luxsurios,2024-03-31T06:36:37Z,0,Vivo Mexico,True,Vivo Mexico,vivo mexico,es
@gerardoramirez1046,2024-03-31T06:36:27Z,0,Pitbull cruz el más chingon arriba mexico,True,Pitbull cruz el más chingon arriba mexico,pitbul cruz chingon arriba mexico,es
@nazariogarduno9255,2024-03-31T06:35:41Z,0,"No que después de la pelea le regaliaria la cadena  Rolli a Pitbull  jajaajaja no tiene palabra Rolli, los Mexicanos si tenemos palabra Pitbull dijo que asta x el Culo l iva a dar y ledio asta para llevar el si cumplio su palabra  jajaajaja viva Mexco,.",True,"No que después de la pelea le regaliaria la cadena  Rolli a Pitbull  jajaajaja no tiene palabra Rolli, los Mexicanos si tenemos palabra Pitbull dijo que asta x el Culo l iva a dar y ledio asta para llevar el si cumplio su palabra  jajaajaja viva Mexco,.",despué pelea regaliaria cadena rolli pitbul jajaajaja palabra rolli mexicano si palabra pitbul dijo asta x culo l iva dar ledio asta llevar si cumplio palabra jajaajaja viva mexco,es
@LuCkyy60,2024-03-31T06:35:40Z,0,Quien fue el mamabicho 😂😂 ahv pitbull Cruz 🍀🤙🏽❤🇲🇽,True,Quien fue el mamabicho  ahv pitbull Cruz 🤙❤,mamabicho ahv pitbul cruz,es
@hugogaleana6079,2024-03-31T06:35:39Z,0,No solo le gano lo llevo al kinder garden con una manzana Para su maestra!,True,No solo le gano lo llevo al kinder garden con una manzana Para su maestra!,solo gano llevo kinder garden manzana maestra,es
@Santidiegoysebas,2024-03-31T06:35:34Z,0,Viva México 🎉🎉🎉🎉🎉,True,Viva México ,viva méxico,es
@CristhianAcosta-ln7cc,2024-03-31T06:35:16Z,0,Con todo respeto se veía venir eso soy mexicano el pitbull es.mejor quisiera ver al.pitbull vs hanney,True,Con todo respeto se veía venir eso soy mexicano el pitbull es.mejor quisiera ver al.pitbull vs hanney,respeto veía venir mexicano pitbul esmejor quisiera ver alpitbul v hanney,es
@MrKALIFER,2024-03-31T06:34:52Z,0,Pitbulls eres un super campeón y a seguir adelante,True,Pitbulls eres un super campeón y a seguir adelante,pitbul super campeón seguir adelant,es
@MrGalicia07,2024-03-31T06:34:50Z,0,Ya eres un super chingon. Tu representas el boxeo Mexicano ahora Pitbull cruz 🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽,True,Ya eres un super chingon. Tu representas el boxeo Mexicano ahora Pitbull cruz ,super chingon representa boxeo mexicano ahora pitbul cruz,es
@AlejandroMoysesHeroldArg-oq3br,2024-03-31T06:34:46Z,1,Cuando fue esa pelea que alguien me lo diga,True,Cuando fue esa pelea que alguien me lo diga,pelea alguien diga,es
@AuditingAmerica,2024-03-31T06:34:43Z,1,"""viva mexico""",True,"""viva mexico""",viva mexico,es
@hectormiller4449,2024-03-31T06:34:34Z,0,Rolly Romero es demasiado frágil.,True,Rolly Romero es demasiado frágil.,rolli romero demasiado frágil,es
@jesuscardenas6691,2024-03-31T06:34:13Z,1,🤫🤫 silencio 🇲🇽,True,🤫🤫 silencio ,silencio,es
@nelsonmontano2563,2024-03-31T06:33:53Z,0,Clase turquiada le pegaron 😂😂,True,Clase turquiada le pegaron ,clase turquiada pegaron,es
@adegarBarrios-hn5rs,2024-03-31T06:33:27Z,1,Buena la del pitbull haci se le cierra la boca a los bones🎉,True,Buena la del pitbull haci se le cierra la boca a los bones,buena pitbul haci cierra boca bone,es
@juliomoralesgarcia7278,2024-03-31T06:32:41Z,1,Viva mexico se le quito lo ablador,True,Viva mexico se le quito lo ablador,viva mexico quito ablador,es
@gerardocastellanosarjona6048,2024-03-31T06:31:14Z,0,Se burlaba del chihuahua y termino noqueado,True,Se burlaba del chihuahua y termino noqueado,burlaba chihuahua termino noqueado,es
@maribelleyva257,2024-03-31T06:30:37Z,1,A huevo se burlan de nosotros los mexicanos pero no saven que los mexicanos somos de huevos y viva mexjco cabrones,True,A huevo se burlan de nosotros los mexicanos pero no saven que los mexicanos somos de huevos y viva mexjco cabrones,huevo burlan mexicano saven mexicano huevo viva mexjco cabron,es
@vjovanymaya1694,2024-03-31T06:30:12Z,0,Una pelea fácil viva México,True,Una pelea fácil viva México,pelea fácil viva méxico,es
@emiliofontanez122,2024-03-31T06:29:58Z,0,Me alegro por Pitbull,True,Me alegro por Pitbull,alegro pitbul,es
@norlanhernandez5095,2024-03-31T06:29:44Z,0,Es un gran boxiador mis respeto lo mejor se Mexico aorita,True,Es un gran boxiador mis respeto lo mejor se Mexico aorita,gran boxiador respeto mejor mexico aorita,es
@user-do6iy9iu8j,2024-03-31T06:29:16Z,0,Pitbull eres un orgullo  mexicano,True,Pitbull eres un orgullo  mexicano,pitbul orgullo mexicano,es
@tittohernandez8109,2024-03-31T06:27:37Z,0,Este joven se merece todo el respeto ....,True,Este joven se merece todo el respeto ....,joven merec respeto,es
@cenonpalacios1494,2024-03-31T06:27:10Z,0,"Bien por el pitbull , que madriza le metió al hablador,  puro Mexican Power 👊🏼👊🏼👊🏼🇲🇽🇲🇽🇲🇽👊🏼👊🏼Viva Mexico Carajo, saludos desde Jalisco Mexico.",True,"Bien por el pitbull , que madriza le metió al hablador,  puro Mexican Power Viva Mexico Carajo, saludos desde Jalisco Mexico.",bien pitbul madriza metió hablador puro mexican power viva mexico carajo saludo jalisco mexico,es
@bryantlebrone8996,2024-03-31T06:25:54Z,0,Que decias rolly romero hahaha 😂,True,Que decias rolly romero hahaha ,decia rolli romero hahaha,es
@csalinas-sf6jg,2024-03-31T06:25:24Z,0,Dice la leyenda que Cruz fue una arenilla de una cabeza olmeca,True,Dice la leyenda que Cruz fue una arenilla de una cabeza olmeca,dice leyenda cruz arenilla cabeza olmeca,es
@goldenbootsports,2024-03-31T06:24:26Z,0,Eres el verdadero orgullo de Mexico pitbull cruz!,True,Eres el verdadero orgullo de Mexico pitbull cruz!,verdadero orgullo mexico pitbul cruz,es
@MrSoulRaiver,2024-03-31T06:24:01Z,0,Tromba de VERGAZOS le cayeron de nuestro Dios Quetzalcoathl,True,Tromba de VERGAZOS le cayeron de nuestro Dios Quetzalcoathl,tromba vergazo cayeron dio quetzalcoathl,es
@cesarinfante1905,2024-03-31T06:23:34Z,0,"Otro bocón que callan los mexicanos pitbull el nuevo campeón, le salió bravo el Chihuahua jajajaja",True,"Otro bocón que callan los mexicanos pitbull el nuevo campeón, le salió bravo el Chihuahua jajajaja",bocón callan mexicano pitbul nuevo campeón salió bravo chihuahua jajajaja,es
@rolassegundo1457,2024-03-31T06:22:54Z,0,Aguantaba mas casigo y mas pelea ... creo se adelanto el referi ... daba mas show more show!!!,True,Aguantaba mas casigo y mas pelea ... creo se adelanto el referi ... daba mas show more show!!!,aguantaba ma casigo ma pelea creo adelanto referi daba ma show more show,es
@marcoschavez2983,2024-03-31T06:22:45Z,2,No había visto la pelea pero que santos bombazos le acomodo,True,No había visto la pelea pero que santos bombazos le acomodo,visto pelea santo bombazo acomodo,es
@victorgarcia7678,2024-03-31T06:22:29Z,0,Jajajq como siempre tapándose la boca a los puerto riqueños,True,Jajajq como siempre tapándose la boca a los puerto riqueños,jajajq siempr tapándos boca puerto riqueño,es
@posadacarrile4283,2024-03-31T06:22:19Z,0,Porque para la pelea y cuando tenéis y Ramires le metió las manos a el indio pata trabada de él divino que no podía ni levantarse no la pararon 🤮🤮🤮🤮🤮🤮,True,Porque para la pelea y cuando tenéis y Ramires le metió las manos a el indio pata trabada de él divino que no podía ni levantarse no la pararon 🤮🤮🤮🤮🤮🤮,pelea ramir metió mano indio pata trabada divino podía levantars pararon,es
@Lewis79358,2024-03-31T06:21:58Z,0,"Dije que Isaac Cruz lo iba a destrozar

Dicho y hecho",True,"Dije que Isaac Cruz lo iba a destrozar

Dicho y hecho",dije isaac cruz iba destrozar dicho hecho,es
@rigobertoromero3717,2024-03-31T06:21:15Z,0,"Le dio hasta para llevar, lo malo es que no hería toper 😬",True,"Le dio hasta para llevar, lo malo es que no hería toper ",dio llevar malo hería toper,es
@hectorlaureiro904,2024-03-31T06:20:56Z,0,Felicidades campeón,True,Felicidades campeón,felicidad campeón,es
@amsterdamgsxr2110,2024-03-31T06:20:48Z,0,A mame y mame el otro cada entrevista 😂😂😂😂,True,A mame y mame el otro cada entrevista ,mame mame cada entrevista,es
@Brayan_rangel247,2024-03-31T06:20:15Z,0,Orgullo mexicano bien pitbull cruz 😮🔥,True,Orgullo mexicano bien pitbull cruz ,orgullo mexicano bien pitbul cruz,es
@cowboyon2652,2024-03-31T06:20:14Z,0,"A huevo Mijos , viva México culeros 😎💪🏻",True,"A huevo Mijos , viva México culeros ",huevo mijo viva méxico culero,es
@avelardoavilasalas3270,2024-03-31T06:19:58Z,0,Viva México,True,Viva México,viva méxico,es
@almavillalobos5258,2024-03-31T06:19:28Z,0,Que viene x ablador le taparon el osico,True,Que viene x ablador le taparon el osico,vien x ablador taparon osico,es
@ElchuyF.E.S,2024-03-31T06:19:23Z,0,Jajaja que fue Rolly no que perrito Chihuahua santa chinga te metió 😅🤜🏽💢🤛🏽🇲🇽🦅,True,Jajaja que fue Rolly no que perrito Chihuahua santa chinga te metió 🤜🤛🦅,jajaja rolli perrito chihuahua santa chinga metió,es
@JamesBillanes,2024-03-31T06:18:38Z,13,Viva Mexico 🎉.  Filipino  here…,True,Viva Mexico .  Filipino  here…,viva mexico filipino here,es
@Edwart-ml1qg,2024-03-31T06:17:30Z,1,Simplemente el boxeo 🥊 es el deporte nacional nacimos para estos somos una raza guerrera y poderosa viva México 🇲🇽 cabrones,True,Simplemente el boxeo 🥊 es el deporte nacional nacimos para estos somos una raza guerrera y poderosa viva México  cabrones,simplement boxeo deport nacion nacimo raza guerrera poderosa viva méxico cabron,es
@Josehdz2005,2024-03-31T06:16:35Z,0,No que bien bravo  por eso no es bueno hablar  no metio ni las manos😂😂😂😂,True,No que bien bravo  por eso no es bueno hablar  no metio ni las manos,bien bravo bueno hablar metio mano,es
@laranitamagica,2024-03-31T06:16:28Z,0,Nada más le faltó encajarle un palo en el Klo y trapear la lona con él,True,Nada más le faltó encajarle un palo en el Klo y trapear la lona con él,faltó encajarl palo klo trapear lona,es
@venadopatashediondas4167,2024-03-31T06:16:12Z,0,Eres un peleadorazo Pitbull Cruz …  Diste una gran pelea como todo un guerrero Azteca. Bien Merecido Campeón . Felicidades 🎉 VIVA MEXICO CABRONES 🇲🇽,True,Eres un peleadorazo Pitbull Cruz …  Diste una gran pelea como todo un guerrero Azteca. Bien Merecido Campeón . Felicidades  VIVA MEXICO CABRONES ,peleadorazo pitbul cruz dist gran pelea guerrero azteca bien merecido campeón felicidad viva mexico cabron,es
@jehuazielcifuentesroblero330,2024-03-31T06:16:10Z,0,No lo vamos a cargar dijo pitbulll😂😂😂,True,No lo vamos a cargar dijo pitbulll,vamo cargar dijo pitbull,es
@tizacoprimodetizoc9889,2024-03-31T06:15:54Z,0,Aquí es donde se demuestra el poder  de los tacos de suadero,True,Aquí es donde se demuestra el poder  de los tacos de suadero,aquí demuestra poder taco suadero,es
@williammatos8998,2024-03-31T06:15:45Z,0,Por bocon se paso esto México es una gran escuela del boseo también y se pelea sin miedo a ser vencido felicidade pitbull,True,Por bocon se paso esto México es una gran escuela del boseo también y se pelea sin miedo a ser vencido felicidade pitbull,bocon paso méxico gran escuela boseo pelea miedo ser vencido felicidad pitbul,es
@ValakSVT,2024-03-31T06:14:30Z,0,A chingar a su madre por hablador y presumido 😂😂😂,True,A chingar a su madre por hablador y presumido ,chingar madr hablador presumido,es
@luismagallanesmunoz9937,2024-03-31T06:14:22Z,0,los mexicanos somos especialistas en tapar hocicos!!! no se metan con los mexicanos porque les quitan los calcetines sin quitarles sus zapatos! A WBO!!!,True,los mexicanos somos especialistas en tapar hocicos!!! no se metan con los mexicanos porque les quitan los calcetines sin quitarles sus zapatos! A WBO!!!,mexicano especialista tapar hocico metan mexicano quitan calcetin quitarl zapato wbo,es
@tigrerodsal6278,2024-03-31T06:14:08Z,0,Ni para el arranque ledio rolly al pitbull,True,Ni para el arranque ledio rolly al pitbull,arranqu ledio rolli pitbul,es
@abblanco8258,2024-03-31T06:13:29Z,0,No para cuando las peleas de el cláusulas Álvarez 😂😂😂😂😂😂,True,No para cuando las peleas de el cláusulas Álvarez ,pelea cláusula álvarez,es
@germanmartinez3004,2024-03-31T06:13:27Z,0,Apoco boxea la Yaritza y su esencia?,True,Apoco boxea la Yaritza y su esencia?,apoco boxea yaritza esencia,es
@reynaldocruz6973,2024-03-31T06:13:09Z,0,Que fuerte 💪 si es un pitbull...que increíble men !!,True,Que fuerte  si es un pitbull...que increíble men !!,fuert si pitbullqu increíbl men,es
@ludwikd,2024-03-31T06:12:28Z,0,Lo hizo caca...,True,Lo hizo caca...,hizo caca,es
@IvanSalvatierra-wk8rv,2024-03-31T06:12:25Z,0,Mucho futuro..para el boxeo mexicano..😊😊,True,Mucho futuro..para el boxeo mexicano..,futuropara boxeo mexicano,es
@user-pm3rn9yy3e,2024-03-31T06:12:22Z,0,🎉cayando osicones vmc 🇲🇽🥊,True,cayando osicones vmc 🥊,cayando osicon vmc,es
@engelbermartinez788,2024-03-31T06:12:03Z,0,Nomás le recordamos al tal Rolly que los pit bulls son chaparritos 🤣🤣🤣,True,Nomás le recordamos al tal Rolly que los pit bulls son chaparritos 🤣🤣🤣,nomá recordamo tal rolli pit bull chaparrito,es
@SmartSolutionSC,2024-03-31T06:11:53Z,1,Pitbull  apoya a Ryan Cruz no seas lagarto por favor.,True,Pitbull  apoya a Ryan Cruz no seas lagarto por favor.,pitbul apoya ryan cruz lagarto favor,es
@martinmanriquez4545,2024-03-31T06:11:50Z,0,Por osicon y hablador mi pitbull Cruz le diste hasta para que se acuerde de ti en su cumpleaños ❤,True,Por osicon y hablador mi pitbull Cruz le diste hasta para que se acuerde de ti en su cumpleaños ❤,osicon hablador pitbul cruz dist acuerd cumpleaño,es
@joseluisamador8731,2024-03-31T06:11:35Z,0,Buena pelea del pitbul espero no saquen sus jaladas de trilogías y le busquen buenos contrincantes y no nada mas bultos como al de Guadalajara,True,Buena pelea del pitbul espero no saquen sus jaladas de trilogías y le busquen buenos contrincantes y no nada mas bultos como al de Guadalajara,buena pelea pitbul espero saquen jalada trilogía busquen bueno contrincant ma bulto guadalajara,es
@carlosyescas6559,2024-03-31T06:11:24Z,0,A ver si asi aprenden los extranjeros antes de hablar de mexico.. Que viva mexico cabrones. No canten antes de la batalla....,True,A ver si asi aprenden los extranjeros antes de hablar de mexico.. Que viva mexico cabrones. No canten antes de la batalla....,ver si asi aprenden extranjero hablar mexico viva mexico cabron canten batalla,es
@user-em6hm2yb3g,2024-03-31T06:11:13Z,0,Quien sigue hijos de su puta madre....el que sea! Nos la pela...VIVA MÉXICO!,True,Quien sigue hijos de su puta madre....el que sea! Nos la pela...VIVA MÉXICO!,sigu hijo puta madreel pelaviva méxico,es
@franciscafonseca5224,2024-03-31T06:11:01Z,0,Ahora sí le demostró al vocon quien tiene los huevos bien puestos viva México,True,Ahora sí le demostró al vocon quien tiene los huevos bien puestos viva México,ahora demostró vocon huevo bien puesto viva méxico,es
@JoseAyalaVazquez-cr9hb,2024-03-31T06:10:02Z,0,💪💪💪💪💪 Mexican pride🤓,True, Mexican pride🤓,mexican pride,es
@user-no2ub7dr2z,2024-03-31T06:09:49Z,0,Viva mexico cabrones,True,Viva mexico cabrones,viva mexico cabron,es
@TheAlexRk,2024-03-31T06:09:47Z,0,"Tiene que tener su revancha contra el Gervonta, porque estuvo bien vendida esa pelea, venga Isaac! Tu si llevarás a lo alto al box mexicano y no como la nena de la Canela",True,"Tiene que tener su revancha contra el Gervonta, porque estuvo bien vendida esa pelea, venga Isaac! Tu si llevarás a lo alto al box mexicano y no como la nena de la Canela",tener revancha gervonta bien vendida pelea venga isaac si llevará alto box mexicano nena canela,es
@albertocastro8788,2024-03-31T06:08:07Z,0,"Que sabroso me supieron esos vrgzos jaja ándele wey por hocicon, viva México 👊🏼🇲🇽",True,"Que sabroso me supieron esos vrgzos jaja ándele wey por hocicon, viva México ",sabroso supieron vrgzo jaja ándele wey hocicon viva méxico,es
@marcelinorodriguezvazquez8380,2024-03-31T06:07:55Z,0,Viva mexico cabrones casi le arranca la cabeza 😂😂,True,Viva mexico cabrones casi le arranca la cabeza ,viva mexico cabron casi arranca cabeza,es
@gonzalocarbonell8298,2024-03-31T06:07:49Z,0,"Nunca hables más de lo debido ante un mexicano, el respeto ante todo porque te hacen tragar tus palabras... 🤫😅",True,"Nunca hables más de lo debido ante un mexicano, el respeto ante todo porque te hacen tragar tus palabras... 🤫",nunca habl debido mexicano respeto hacen tragar palabra,es
@freddyml4935,2024-03-31T06:07:48Z,0,"Para que se le quite lo hablador al otro, viva México 🎉🇲🇽",True,"Para que se le quite lo hablador al otro, viva México ",quit hablador viva méxico,es
