author,updated_at,like_count,text,public,cleaned_text,review_txt,language
@benfrankfriendly6269,2024-03-31T22:30:02Z,0,Boy got his ass whooped,True,Boy got his ass whooped,boy got as whoop,en
@207_Rome,2024-03-31T22:30:00Z,0,Hopefully he can rebuild mexico with his winnings so they can stop trying to come over here,True,Hopefully he can rebuild mexico with his winnings so they can stop trying to come over here,hope rebuild mexico win stop tri come,en
@SquidInkPasta,2024-03-31T22:29:00Z,0,Somebody check on Leonard for all that shit he was talking,True,Somebody check on Leonard for all that shit he was talking,somebodi check leonard shit talk,en
@bryantharrison575,2024-03-31T22:28:37Z,0,This Kid Romero is not a fighter at all. We gotta stop watching this man. He would be better fighting YouTubers,True,This Kid Romero is not a fighter at all. We gotta stop watching this man. He would be better fighting YouTubers,kid romero fighter gotta stop watch man would better fight youtub,en
@ThelastGinyu,2024-03-31T22:27:18Z,0,We need remaxch pitbull vs tank,True,We need remaxch pitbull vs tank,need remaxch pitbul v tank,en
@user-qx2er9tz2g,2024-03-31T22:26:24Z,1,"Tank Davis should stay away from Isaac Cruz, he got away with it the first time, but he will not get away with it the second time.🚑🚑🚑🚑🚑🚑🚑",True,"Tank Davis should stay away from Isaac Cruz, he got away with it the first time, but he will not get away with it the second time.",tank davi stay away isaac cruz got away first time get away second time,en
@user-er1qw4vc8n,2024-03-31T22:26:24Z,0,Never trash talk about el pitbull...,True,Never trash talk about el pitbull...,never trash talk el pitbul,en
@PRAGMATICCTV,2024-03-31T22:26:03Z,0,ROLLY NEED TO RETIRE,True,ROLLY NEED TO RETIRE,rolli need retir,en
@cloutboizay6104,2024-03-31T22:25:34Z,0,We all knew this would happen,True,We all knew this would happen,knew would happen,en
@SauceGodBandjos,2024-03-31T22:22:36Z,0,Looks very stiff at 140,True,Looks very stiff at 140,look stiff 140,en
@justahumebeing3017,2024-03-31T22:22:33Z,0,This just shows you good gervonta davis is fighting cruz with one hand beating him.. or how bad rolly is lol,True,This just shows you good gervonta davis is fighting cruz with one hand beating him.. or how bad rolly is lol,show good gervonta davi fight cruz one hand beat bad rolli lol,en
@956irvgar,2024-03-31T22:22:29Z,2,Pitbull cruz is number 1 trending thats crazy 🔥,True,Pitbull cruz is number 1 trending thats crazy ,pitbul cruz number 1 trend that crazi,en
@Alwayswoke713,2024-03-31T22:21:34Z,0,Cruz beat him like Rolly said something about his mom dang 😂😂😂😂 Cruz is a problem for any body he come across never count him out I see hunger in his eyes,True,Cruz beat him like Rolly said something about his mom dang  Cruz is a problem for any body he come across never count him out I see hunger in his eyes,cruz beat like rolli said someth mom dang cruz problem bodi come across never count see hunger eye,en
@007albie,2024-03-31T22:20:51Z,0,That was a mauling.,True,That was a mauling.,maul,en
@tavoruiz324,2024-03-31T22:20:50Z,1,Pitbull is now the best Mexican fighter right now #1,True,Pitbull is now the best Mexican fighter right now #1,pitbul best mexican fighter right 1,en
@Pro-habits,2024-03-31T22:20:28Z,0,Rolls got Romero’ED😂,True,Rolls got Romero’ED,roll got romero ed,en
@coloradoguns,2024-03-31T22:20:26Z,0,That boy Issac had something to prove !! 😮,True,That boy Issac had something to prove !! ,boy issac someth prove,en
@bugattibone8403,2024-03-31T22:20:26Z,3,That fight was over in the first round. Pitbull Cruz beat his ass. Literally,True,That fight was over in the first round. Pitbull Cruz beat his ass. Literally,fight first round pitbul cruz beat as liter,en
@user-er1qw4vc8n,2024-03-31T22:20:20Z,1,Rolly was scared before fight..el pitbull es bestial,True,Rolly was scared before fight..el pitbull es bestial,rolli scare fightel pitbul e bestial,en
@sportshulk8109,2024-03-31T22:19:30Z,2,"Take away Cruz's power, chin and boxing skills and what do you have??  Rolly! 🤣",True,"Take away Cruz's power, chin and boxing skills and what do you have??  Rolly! 🤣",take away cruz power chin box skill rolli,en
@matth8205,2024-03-31T22:19:13Z,0,😂 rolly is just awful,True, rolly is just awful,rolli aw,en
@marquisperkins4578,2024-03-31T22:18:28Z,840,"What we’re not talking about enough is the judge that had Rolly up 66-65 on the score cards. Remember, a point was taken from Rolly and he STILL had Rolly up. Corruption in the sport is one of the reasons it’s losing fans.",True,"What we’re not talking about enough is the judge that had Rolly up 66-65 on the score cards. Remember, a point was taken from Rolly and he STILL had Rolly up. Corruption in the sport is one of the reasons it’s losing fans.",talk enough judg rolli 6665 score card rememb point taken rolli still rolli corrupt sport one reason lose fan,en
@HorrorMovie408,2024-03-31T22:17:54Z,1,Everyone knew Cruz was gonna win this fight.,True,Everyone knew Cruz was gonna win this fight.,everyon knew cruz gonna win fight,en
@aedwards7045,2024-03-31T22:17:47Z,0,Congrats to Cruz 👍,True,Congrats to Cruz ,congrat cruz,en
@frankmoolah,2024-03-31T22:17:40Z,0,Rolly needs to hang it up; his career is a wrap. PBC been caping for this bum for way too long for him to last as long as he did. Tank exposed this punk jabroni for the talentless bum that he is and he's barely competent at talking shit 😂,True,Rolly needs to hang it up; his career is a wrap. PBC been caping for this bum for way too long for him to last as long as he did. Tank exposed this punk jabroni for the talentless bum that he is and he's barely competent at talking shit ,rolli need hang career wrap pbc cape bum way long last long tank expos punk jabroni talentless bum he bare compet talk shit,en
@bob8046,2024-03-31T22:17:39Z,0,This pit bull won against tank run it back,True,This pit bull won against tank run it back,pit bull tank run back,en
@aedwards7045,2024-03-31T22:16:39Z,0,😂😂 Cruz punished rolly trash azz,True, Cruz punished rolly trash azz,cruz punish rolli trash azz,en
@track-lash3337,2024-03-31T22:16:26Z,18,Whenever Rollie got a punch in Cruz shrugged it off instantly . It’s as if Cruz was locked into terror zombie mode,True,Whenever Rollie got a punch in Cruz shrugged it off instantly . It’s as if Cruz was locked into terror zombie mode,whenev rolli got punch cruz shrug instantli cruz lock terror zombi mode,en
@ryan8430,2024-03-31T22:15:42Z,0,That's why Mayweather didnt want to fight him again,True,That's why Mayweather didnt want to fight him again,that mayweath didnt want fight,en
@user-gj3xt4dp4g,2024-03-31T22:14:32Z,1,Now there’s a real champ,True,Now there’s a real champ,real champ,en
@Milli10minded,2024-03-31T22:14:13Z,0,I knew his ass was gonna get knocked out😂,True,I knew his ass was gonna get knocked out,knew as gonna get knock,en
@mubarkqardas46,2024-03-31T22:14:05Z,0,God Rolly Romero sucks. 😂😂 Thus is why you dont shelter fighters for half their careers. Very athletically gifted but you can tell hes NEVER seen the true mexican style before he had absoloutely no answer for pit bull on the inside and no weapons to keep him off him.,True,God Rolly Romero sucks.  Thus is why you dont shelter fighters for half their careers. Very athletically gifted but you can tell hes NEVER seen the true mexican style before he had absoloutely no answer for pit bull on the inside and no weapons to keep him off him.,god rolli romero suck thu dont shelter fighter half career athlet gift tell he never seen true mexican style absolout answer pit bull insid weapon keep,en
@maxdesignspro,2024-03-31T22:13:58Z,0,pitbull is great but he is not good boxer so i will still be with tank,True,pitbull is great but he is not good boxer so i will still be with tank,pitbul great good boxer still tank,en
@rutgersu11,2024-03-31T22:13:45Z,0,Rolly got the spaghetti legs🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,True,Rolly got the spaghetti legs🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,rolli got spaghetti leg,en
@mauriziomacrina7190,2024-03-31T22:13:44Z,0,Who’s the chihuahua now?,True,Who’s the chihuahua now?,chihuahua,en
@jcrocks79,2024-03-31T22:13:21Z,0,Rolly a chump he got wat was coming to him viva Mexico cabrones!,True,Rolly a chump he got wat was coming to him viva Mexico cabrones!,rolli chump got wat come viva mexico cabron,en
@ridwanalikaram2807,2024-03-31T22:13:11Z,0,Rolly Polly Got RomeroED !🎉🎉,True,Rolly Polly Got RomeroED !,rolli polli got romero,en
@GweiloKrreto,2024-03-31T22:11:59Z,0,Bogus fight as we all knew what was going to happen. Rolly is just a lousy name on every fighters resume now.,True,Bogus fight as we all knew what was going to happen. Rolly is just a lousy name on every fighters resume now.,bogu fight knew go happen rolli lousi name everi fighter resum,en
@lalochivafan,2024-03-31T22:09:51Z,0,Can we stop pretending Romero is a serious contender? What a clown.,True,Can we stop pretending Romero is a serious contender? What a clown.,stop pretend romero seriou contend clown,en
@NOB6677,2024-03-31T22:09:30Z,0,Romero is trash i’d beat his ass,True,Romero is trash i’d beat his ass,romero trash beat as,en
@lPoliticallyFye,2024-03-31T22:08:38Z,0,tank and Cruz need to fight again,True,tank and Cruz need to fight again,tank cruz need fight,en
@solidsotia,2024-03-31T22:08:09Z,0,Good work Cruz! Rolly is done !,True,Good work Cruz! Rolly is done !,good work cruz rolli done,en
@dat.heavy_rican,2024-03-31T22:08:00Z,0,Cruz blew up after that weigh in,True,Cruz blew up after that weigh in,cruz blew weigh,en
@JtFresh,2024-03-31T22:07:03Z,0,Mexican Mike Tyson.  UNLOADES  AND BECOMES CHAMPION,True,Mexican Mike Tyson.  UNLOADES  AND BECOMES CHAMPION,mexican mike tyson unload becom champion,en
@markwashington1131,2024-03-31T22:06:49Z,0,Great Fight Pitbull Cruz. Tank gave him a nasty KO but you definitely gave him the beating he deserved!!,True,Great Fight Pitbull Cruz. Tank gave him a nasty KO but you definitely gave him the beating he deserved!!,great fight pitbul cruz tank gave nasti ko definit gave beat deserv,en
@gizzelvaldovinos9529,2024-03-31T22:04:55Z,0,"Who is the chihuahua now 🤣🤣🤣 
Arriva Mexico 🇲🇽 🫡",True,"Who is the chihuahua now 🤣🤣🤣 
Arriva Mexico  🫡",chihuahua arriva mexico,en
@DINO_DRAWS,2024-03-31T22:04:20Z,0,Mexican Mike Tyson sheeesh!,True,Mexican Mike Tyson sheeesh!,mexican mike tyson sheeesh,en
@trendgil,2024-03-31T22:04:17Z,0,"The thumbnail 😂
PBC dirrrty",True,"The thumbnail 
PBC dirrrty",thumbnail pbc dirrrti,en
@user-tr5ft6nx2m,2024-03-31T22:03:42Z,0,Pitbull absolutely destroyed Rollie😭😭😭😭,True,Pitbull absolutely destroyed Rollie,pitbul absolut destroy rolli,en
@EzequielTolentinomwa,2024-03-31T22:02:56Z,0,Imagine how  better Pitbull Cruz  would be if Mike Tyson trained him  … like putting icing on the cake 🎂🤔,True,Imagine how  better Pitbull Cruz  would be if Mike Tyson trained him  … like putting icing on the cake 🤔,imagin better pitbul cruz would mike tyson train like put ice cake,en
@ijonharris658,2024-03-31T22:01:50Z,0,I been a fan of Cruz since the Tank fight lol I don’t see anybody beating this guy I don’t even think barrios could deal with Pitbull to fast and powerful,True,I been a fan of Cruz since the Tank fight lol I don’t see anybody beating this guy I don’t even think barrios could deal with Pitbull to fast and powerful,fan cruz sinc tank fight lol see anybodi beat guy even think barrio could deal pitbul fast power,en
@WaterKreature,2024-03-31T22:01:07Z,0,Wobbly wobbles Romero,True,Wobbly wobbles Romero,wobbl wobbl romero,en
@limbcollector22,2024-03-31T21:59:33Z,0,Remember when Rolly said he could beat Bud Crawford? 😅,True,Remember when Rolly said he could beat Bud Crawford? ,rememb rolli said could beat bud crawford,en
@stephenscott9200,2024-03-31T21:59:11Z,0,Cruz is a problem. We saw glimpses of it against Tank,True,Cruz is a problem. We saw glimpses of it against Tank,cruz problem saw glimps tank,en
@jamesowens3486,2024-03-31T21:58:35Z,0,Congratulations pitbull 🎉🎉🎉🎉🎉🎉🎉🎉,True,Congratulations pitbull ,congratul pitbul,en
@roja2247,2024-03-31T21:58:04Z,2,One of my favorite fighters,True,One of my favorite fighters,one favorit fighter,en
@deanwinchester6496,2024-03-31T21:57:36Z,1,Cruz did not lucky in lightweight class ..but when he move up in super lightweight he is now unleashed he's talent 🎉🎉,True,Cruz did not lucky in lightweight class ..but when he move up in super lightweight he is now unleashed he's talent ,cruz lucki lightweight class move super lightweight unleash he talent,en
@WaterKreature,2024-03-31T21:57:08Z,0,Easy bet,True,Easy bet,easi bet,en
@dinerosuarez6813,2024-03-31T21:55:50Z,0,Rolly always gettin his ass whooped😭😭😭,True,Rolly always gettin his ass whooped,rolli alway gettin as whoop,en
@masonjackson9397,2024-03-31T21:55:40Z,0,Them left hands man. Rolly need to chill for a minute.,True,Them left hands man. Rolly need to chill for a minute.,left hand man rolli need chill minut,en
@Oz__MTG,2024-03-31T21:55:07Z,2,The way Pitbull was pinging Romero was crazy! 😂,True,The way Pitbull was pinging Romero was crazy! ,way pitbul ping romero crazi,en
@docholliday2961,2024-03-31T21:54:56Z,1,Never look down on mexicans they will dance all over your grave says doc Holliday 😂😂😂,True,Never look down on mexicans they will dance all over your grave says doc Holliday ,never look mexican danc grave say doc holliday,en
@aaronearnedanironurnn,2024-03-31T21:53:04Z,0,"Pitbull should definitely get a few shots at the big money fights, but i kinda wanna see him fight barroso 😂. Loma, teo, haney, shakur, tank. There should be at least 5 fights at 140 for the history books in thenext 12 months. SHOULD be.",True,"Pitbull should definitely get a few shots at the big money fights, but i kinda wanna see him fight barroso . Loma, teo, haney, shakur, tank. There should be at least 5 fights at 140 for the history books in thenext 12 months. SHOULD be.",pitbul definit get shot big money fight kinda wanna see fight barroso loma teo haney shakur tank least 5 fight 140 histori book thenext 12 month,en
